,Postcode,Latitude,Longitude,State,Fuel Type,Registrations as at 31 January 2021,Registrations as at 31 January 2022,Registrations as at 31 January 2023
2012,2648,-33.466819,141.90794,NSW,ICE,1843,1883,1855
2013,2648,-33.466819,141.90794,NSW,BEV,0,0,0
2014,2648,-33.466819,141.90794,NSW,HFCEV,0,0,0
2015,2648,-33.466819,141.90794,NSW,Hybrid/PHEV,6,6,10
2016,2649,-35.608279,148.091211,NSW,ICE,29,32,27
2017,2649,-35.608279,148.091211,NSW,BEV,0,0,0
2018,2649,-35.608279,148.091211,NSW,HFCEV,0,0,0
2019,2649,-35.608279,148.091211,NSW,Hybrid/PHEV,0,0,0
2020,2650,-35.07459,147.376202,NSW,ICE,45532,46022,47103
2021,2650,-35.07459,147.376202,NSW,BEV,11,31,55
2022,2650,-35.07459,147.376202,NSW,HFCEV,0,0,0
2023,2650,-35.07459,147.376202,NSW,Hybrid/PHEV,401,666,946
2024,2651,-35.162259,147.463477,NSW,ICE,1656,1650,1704
2025,2651,-35.162259,147.463477,NSW,BEV,0,0,4
2026,2651,-35.162259,147.463477,NSW,HFCEV,0,0,0
2027,2651,-35.162259,147.463477,NSW,Hybrid/PHEV,7,5,9
2028,2652,-35.405064,147.64961,NSW,ICE,4477,4523,4647
2029,2652,-35.405064,147.64961,NSW,BEV,0,0,3
2030,2652,-35.405064,147.64961,NSW,HFCEV,0,0,0
2031,2652,-35.405064,147.64961,NSW,Hybrid/PHEV,13,27,39
2032,2653,-35.776209,148.041339,NSW,ICE,2165,2146,2173
2033,2653,-35.776209,148.041339,NSW,BEV,0,3,4
2034,2653,-35.776209,148.041339,NSW,HFCEV,0,0,0
2035,2653,-35.776209,148.041339,NSW,Hybrid/PHEV,8,6,10
2036,2655,-35.225102,147.047366,NSW,ICE,1207,1212,1223
2037,2655,-35.225102,147.047366,NSW,BEV,0,0,0
2038,2655,-35.225102,147.047366,NSW,HFCEV,0,0,0
2039,2655,-35.225102,147.047366,NSW,Hybrid/PHEV,7,9,11
2040,2656,-35.356021,146.767674,NSW,ICE,1050,1059,1084
2041,2656,-35.356021,146.767674,NSW,BEV,0,0,0
2042,2656,-35.356021,146.767674,NSW,HFCEV,0,0,0
2043,2656,-35.356021,146.767674,NSW,Hybrid/PHEV,4,7,10
2044,2658,-35.535739,146.977849,NSW,ICE,1180,1215,1225
2045,2658,-35.535739,146.977849,NSW,BEV,0,0,0
2046,2658,-35.535739,146.977849,NSW,HFCEV,0,0,0
2047,2658,-35.535739,146.977849,NSW,Hybrid/PHEV,3,6,8
2048,2659,-35.610147,146.767477,NSW,ICE,800,803,797
2049,2659,-35.610147,146.767477,NSW,BEV,0,0,0
2050,2659,-35.610147,146.767477,NSW,HFCEV,0,0,0
2051,2659,-35.610147,146.767477,NSW,Hybrid/PHEV,0,3,0
2052,2660,-35.699906,147.07831,NSW,ICE,1321,1344,1376
2053,2660,-35.699906,147.07831,NSW,BEV,0,0,0
2054,2660,-35.699906,147.07831,NSW,HFCEV,0,0,0
2055,2660,-35.699906,147.07831,NSW,Hybrid/PHEV,3,0,4
2056,2661,-35.157697,147.277559,NSW,ICE,108,98,100
2057,2661,-35.157697,147.277559,NSW,BEV,0,0,0
2058,2661,-35.157697,147.277559,NSW,HFCEV,0,0,0
2059,2661,-35.157697,147.277559,NSW,Hybrid/PHEV,0,3,0
2060,2663,-34.933478,147.716767,NSW,ICE,3405,3478,3532
2061,2663,-34.933478,147.716767,NSW,BEV,0,0,3
2062,2663,-34.933478,147.716767,NSW,HFCEV,0,0,0
2063,2663,-34.933478,147.716767,NSW,Hybrid/PHEV,12,25,27
2064,2665,-34.313241,146.841533,NSW,ICE,1913,1943,2025
2065,2665,-34.313241,146.841533,NSW,BEV,0,0,0
2066,2665,-34.313241,146.841533,NSW,HFCEV,0,0,0
2067,2665,-34.313241,146.841533,NSW,Hybrid/PHEV,10,10,11
2068,2666,-34.487779,147.583811,NSW,ICE,4617,4644,4712
2069,2666,-34.487779,147.583811,NSW,BEV,3,3,0
2070,2666,-34.487779,147.583811,NSW,HFCEV,0,0,0
2071,2666,-34.487779,147.583811,NSW,Hybrid/PHEV,16,22,37
2072,2668,-34.121499,147.405434,NSW,ICE,403,415,425
2073,2668,-34.121499,147.405434,NSW,BEV,0,0,0
2074,2668,-34.121499,147.405434,NSW,HFCEV,0,0,0
2075,2668,-34.121499,147.405434,NSW,Hybrid/PHEV,0,0,0
2076,2669,-33.814887,146.667476,NSW,ICE,1588,1624,1641
2077,2669,-33.814887,146.667476,NSW,BEV,0,0,0
2078,2669,-33.814887,146.667476,NSW,HFCEV,0,0,0
2079,2669,-33.814887,146.667476,NSW,Hybrid/PHEV,4,8,9
2080,2671,-33.839275,147.308172,NSW,ICE,3348,3415,3496
2081,2671,-33.839275,147.308172,NSW,BEV,0,0,0
2082,2671,-33.839275,147.308172,NSW,HFCEV,0,0,0
2083,2671,-33.839275,147.308172,NSW,Hybrid/PHEV,28,56,66
2084,2672,-33.24358,146.40002,NSW,ICE,1257,1244,1254
2085,2672,-33.24358,146.40002,NSW,BEV,3,0,0
2086,2672,-33.24358,146.40002,NSW,HFCEV,0,0,0
2087,2672,-33.24358,146.40002,NSW,Hybrid/PHEV,7,13,18
2088,2675,-33.459192,145.479249,NSW,ICE,1301,1276,1274
2089,2675,-33.459192,145.479249,NSW,BEV,0,0,0
2090,2675,-33.459192,145.479249,NSW,HFCEV,0,0,0
2091,2675,-33.459192,145.479249,NSW,Hybrid/PHEV,7,11,13
2092,2678,-35.059334,147.351953,NSW,ICE,22,17,21
2093,2678,-35.059334,147.351953,NSW,BEV,0,0,0
2094,2678,-35.059334,147.351953,NSW,HFCEV,0,0,0
2095,2678,-35.059334,147.351953,NSW,Hybrid/PHEV,0,0,0
2096,2680,-34.321422,145.914625,NSW,ICE,20163,20430,20549
2097,2680,-34.321422,145.914625,NSW,BEV,5,6,9
2098,2680,-34.321422,145.914625,NSW,HFCEV,0,0,0
2099,2680,-34.321422,145.914625,NSW,Hybrid/PHEV,114,194,245
2100,2681,-34.116715,146.14674,NSW,ICE,1652,1659,1662
2101,2681,-34.116715,146.14674,NSW,BEV,0,0,3
2102,2681,-34.116715,146.14674,NSW,HFCEV,0,0,0
2103,2681,-34.116715,146.14674,NSW,Hybrid/PHEV,6,9,11
2104,2700,-34.902108,146.303599,NSW,ICE,4048,4064,4075
2105,2700,-34.902108,146.303599,NSW,BEV,0,0,0
2106,2700,-34.902108,146.303599,NSW,HFCEV,0,0,0
2107,2700,-34.902108,146.303599,NSW,Hybrid/PHEV,12,23,30
2108,2701,-34.804991,147.193088,NSW,ICE,1899,1958,2044
2109,2701,-34.804991,147.193088,NSW,BEV,0,0,0
2110,2701,-34.804991,147.193088,NSW,HFCEV,0,0,0
2111,2701,-34.804991,147.193088,NSW,Hybrid/PHEV,15,22,27
2112,2702,-34.86668,147.014242,NSW,ICE,695,715,717
2113,2702,-34.86668,147.014242,NSW,BEV,0,0,0
2114,2702,-34.86668,147.014242,NSW,HFCEV,0,0,0
2115,2702,-34.86668,147.014242,NSW,Hybrid/PHEV,0,3,4
2116,2703,-34.607943,146.370827,NSW,ICE,651,656,651
2117,2703,-34.607943,146.370827,NSW,BEV,0,0,0
2118,2703,-34.607943,146.370827,NSW,HFCEV,0,0,0
2119,2703,-34.607943,146.370827,NSW,Hybrid/PHEV,5,6,8
2120,2705,-34.489867,146.373471,NSW,ICE,8684,8565,8660
2121,2705,-34.489867,146.373471,NSW,BEV,3,0,4
2122,2705,-34.489867,146.373471,NSW,HFCEV,0,0,0
2123,2705,-34.489867,146.373471,NSW,Hybrid/PHEV,109,137,179
2124,2706,-34.569464,145.937532,NSW,ICE,987,1050,1058
2125,2706,-34.569464,145.937532,NSW,BEV,0,0,3
2126,2706,-34.569464,145.937532,NSW,HFCEV,0,0,0
2127,2706,-34.569464,145.937532,NSW,Hybrid/PHEV,4,7,6
2128,2707,-34.768863,145.807866,NSW,ICE,1235,1245,1284
2129,2707,-34.768863,145.807866,NSW,BEV,0,0,0
2130,2707,-34.768863,145.807866,NSW,HFCEV,0,0,0
2131,2707,-34.768863,145.807866,NSW,Hybrid/PHEV,7,10,13
2132,2710,-35.357619,144.984378,NSW,ICE,8080,8213,8217
2133,2710,-35.357619,144.984378,NSW,BEV,0,0,3
2134,2710,-35.357619,144.984378,NSW,HFCEV,0,0,0
2135,2710,-35.357619,144.984378,NSW,Hybrid/PHEV,26,34,54
2136,2711,-34.73951684,143.7165416,NSW,ICE,2793,2730,2757
2137,2711,-34.73951684,143.7165416,NSW,BEV,0,0,0
2138,2711,-34.73951684,143.7165416,NSW,HFCEV,0,0,0
2139,2711,-34.73951684,143.7165416,NSW,Hybrid/PHEV,23,28,33
2140,2712,-35.754185,145.872814,NSW,ICE,1131,1143,1146
2141,2712,-35.754185,145.872814,NSW,BEV,0,0,0
2142,2712,-35.754185,145.872814,NSW,HFCEV,0,0,0
2143,2712,-35.754185,145.872814,NSW,Hybrid/PHEV,0,4,6
2144,2713,-35.586342,145.52068,NSW,ICE,2091,2192,2193
2145,2713,-35.586342,145.52068,NSW,BEV,0,0,0
2146,2713,-35.586342,145.52068,NSW,HFCEV,0,0,0
2147,2713,-35.586342,145.52068,NSW,Hybrid/PHEV,9,14,20
2148,2714,-35.76294,145.434084,NSW,ICE,1989,2046,2051
2149,2714,-35.76294,145.434084,NSW,BEV,3,3,0
2150,2714,-35.76294,145.434084,NSW,HFCEV,0,0,0
2151,2714,-35.76294,145.434084,NSW,Hybrid/PHEV,5,13,20
2152,2715,-34.329424,143.491656,NSW,ICE,1117,1111,1113
2153,2715,-34.329424,143.491656,NSW,BEV,0,0,0
2154,2715,-34.329424,143.491656,NSW,HFCEV,0,0,0
2155,2715,-34.329424,143.491656,NSW,Hybrid/PHEV,0,3,3
2156,2716,-35.48197899,145.7454551,NSW,ICE,955,965,976
2157,2716,-35.48197899,145.7454551,NSW,BEV,0,0,0
2158,2716,-35.48197899,145.7454551,NSW,HFCEV,0,0,0
2159,2716,-35.48197899,145.7454551,NSW,Hybrid/PHEV,0,4,9
2160,2717,-34.090426,142.065808,NSW,ICE,783,775,763
2161,2717,-34.090426,142.065808,NSW,BEV,0,0,0
2162,2717,-34.090426,142.065808,NSW,HFCEV,0,0,0
2163,2717,-34.090426,142.065808,NSW,Hybrid/PHEV,3,4,10
2164,2720,-35.379935,148.383619,NSW,ICE,7094,7119,7187
2165,2720,-35.379935,148.383619,NSW,BEV,0,0,6
2166,2720,-35.379935,148.383619,NSW,HFCEV,0,0,0
2167,2720,-35.379935,148.383619,NSW,Hybrid/PHEV,55,87,110
2168,2721,-34.04948,147.712064,NSW,ICE,225,227,220
2169,2721,-34.04948,147.712064,NSW,BEV,0,0,0
2170,2721,-34.04948,147.712064,NSW,HFCEV,0,0,0
2171,2721,-34.04948,147.712064,NSW,Hybrid/PHEV,0,0,3
2172,2722,-35.053523,148.102866,NSW,ICE,2656,2698,2717
2173,2722,-35.053523,148.102866,NSW,BEV,3,3,3
2174,2722,-35.053523,148.102866,NSW,HFCEV,0,0,0
2175,2722,-35.053523,148.102866,NSW,Hybrid/PHEV,9,16,30
2176,2725,-34.44817,147.815806,NSW,ICE,368,363,371
2177,2725,-34.44817,147.815806,NSW,BEV,0,0,0
2178,2725,-34.44817,147.815806,NSW,HFCEV,0,0,0
2179,2725,-34.44817,147.815806,NSW,Hybrid/PHEV,0,3,3
2180,2726,-34.78436,148.326675,NSW,ICE,265,279,275
2181,2726,-34.78436,148.326675,NSW,BEV,0,3,0
2182,2726,-34.78436,148.326675,NSW,HFCEV,0,0,0
2183,2726,-34.78436,148.326675,NSW,Hybrid/PHEV,0,0,3
2184,2727,-34.983539,148.390372,NSW,ICE,383,399,404
2185,2727,-34.983539,148.390372,NSW,BEV,0,0,0
2186,2727,-34.983539,148.390372,NSW,HFCEV,0,0,0
2187,2727,-34.983539,148.390372,NSW,Hybrid/PHEV,0,0,0
2188,2729,-35.227753,147.923797,NSW,ICE,1530,1581,1605
2189,2729,-35.227753,147.923797,NSW,BEV,3,0,3
2190,2729,-35.227753,147.923797,NSW,HFCEV,0,0,0
2191,2729,-35.227753,147.923797,NSW,Hybrid/PHEV,4,5,13
2192,2730,-35.510039,148.034012,NSW,ICE,1323,1304,1268
2193,2730,-35.510039,148.034012,NSW,BEV,0,0,0
2194,2730,-35.510039,148.034012,NSW,HFCEV,0,0,0
2195,2730,-35.510039,148.034012,NSW,Hybrid/PHEV,4,8,6
2196,2731,-35.893394,144.641831,NSW,ICE,3446,3688,3765
2197,2731,-35.893394,144.641831,NSW,BEV,0,0,5
2198,2731,-35.893394,144.641831,NSW,HFCEV,0,0,0
2199,2731,-35.893394,144.641831,NSW,Hybrid/PHEV,23,37,44
2200,2732,-35.542622,144.230168,NSW,ICE,1240,1248,1253
2201,2732,-35.542622,144.230168,NSW,BEV,0,0,0
2202,2732,-35.542622,144.230168,NSW,HFCEV,0,0,0
2203,2732,-35.542622,144.230168,NSW,Hybrid/PHEV,6,13,16
2204,2733,-35.013711,144.206139,NSW,ICE,527,517,526
2205,2733,-35.013711,144.206139,NSW,BEV,0,0,0
2206,2733,-35.013711,144.206139,NSW,HFCEV,0,0,0
2207,2733,-35.013711,144.206139,NSW,Hybrid/PHEV,5,8,7
2208,2734,-34.770931,143.387009,NSW,ICE,190,200,205
2209,2734,-34.770931,143.387009,NSW,BEV,0,0,0
2210,2734,-34.770931,143.387009,NSW,HFCEV,0,0,0
2211,2734,-34.770931,143.387009,NSW,Hybrid/PHEV,0,3,3
2212,2735,-35.17512903,143.544483,NSW,ICE,161,176,185
2213,2735,-35.17512903,143.544483,NSW,BEV,0,0,0
2214,2735,-35.17512903,143.544483,NSW,HFCEV,0,0,0
2215,2735,-35.17512903,143.544483,NSW,Hybrid/PHEV,0,0,3
2216,2736,-34.965178,143.375822,NSW,ICE,219,227,237
2217,2736,-34.965178,143.375822,NSW,BEV,0,0,0
2218,2736,-34.965178,143.375822,NSW,HFCEV,0,0,0
2219,2736,-34.965178,143.375822,NSW,Hybrid/PHEV,0,0,0
2220,2737,-34.574113,142.87381,NSW,ICE,443,462,486
2221,2737,-34.574113,142.87381,NSW,BEV,0,0,0
2222,2737,-34.574113,142.87381,NSW,HFCEV,0,0,0
2223,2737,-34.574113,142.87381,NSW,Hybrid/PHEV,0,0,0
2224,2738,-34.164709,142.225122,NSW,ICE,1180,1244,1294
2225,2738,-34.164709,142.225122,NSW,BEV,0,0,0
2226,2738,-34.164709,142.225122,NSW,HFCEV,0,0,0
2227,2738,-34.164709,142.225122,NSW,Hybrid/PHEV,0,0,0
2228,2739,-34.13844435,142.1657571,NSW,ICE,821,808,787
2229,2739,-34.13844435,142.1657571,NSW,BEV,0,0,3
2230,2739,-34.13844435,142.1657571,NSW,HFCEV,0,0,0
2231,2739,-34.13844435,142.1657571,NSW,Hybrid/PHEV,3,0,4
2232,2745,-33.871341,150.671487,NSW,ICE,21542,21652,21917
2233,2745,-33.871341,150.671487,NSW,BEV,11,27,59
2234,2745,-33.871341,150.671487,NSW,HFCEV,0,0,0
2235,2745,-33.871341,150.671487,NSW,Hybrid/PHEV,150,224,303
2236,2747,-33.722323,150.739398,NSW,ICE,31587,32079,32542
2237,2747,-33.722323,150.739398,NSW,BEV,4,24,62
2238,2747,-33.722323,150.739398,NSW,HFCEV,0,0,0
2239,2747,-33.722323,150.739398,NSW,Hybrid/PHEV,338,469,620
2240,2748,-33.811042,150.72319,NSW,ICE,1921,1890,1826
2241,2748,-33.811042,150.72319,NSW,BEV,0,0,4
2242,2748,-33.811042,150.72319,NSW,HFCEV,0,0,0
2243,2748,-33.811042,150.72319,NSW,Hybrid/PHEV,12,17,21
2244,2749,-33.702167,150.686816,NSW,ICE,11518,11483,11469
2245,2749,-33.702167,150.686816,NSW,BEV,6,14,24
2246,2749,-33.702167,150.686816,NSW,HFCEV,0,0,0
2247,2749,-33.702167,150.686816,NSW,Hybrid/PHEV,67,90,135
2248,2750,-33.755476,150.678551,NSW,ICE,34958,35599,36589
2249,2750,-33.755476,150.678551,NSW,BEV,12,26,71
2250,2750,-33.755476,150.678551,NSW,HFCEV,0,0,0
2251,2750,-33.755476,150.678551,NSW,Hybrid/PHEV,412,738,1054
2252,2752,-33.936534,150.585995,NSW,ICE,4778,4901,5189
2253,2752,-33.936534,150.585995,NSW,BEV,0,5,9
2254,2752,-33.936534,150.585995,NSW,HFCEV,0,0,0
2255,2752,-33.936534,150.585995,NSW,Hybrid/PHEV,23,28,51
2256,2753,-33.604022,150.646053,NSW,ICE,13460,13452,13519
2257,2753,-33.604022,150.646053,NSW,BEV,9,6,16
2258,2753,-33.604022,150.646053,NSW,HFCEV,0,0,0
2259,2753,-33.604022,150.646053,NSW,Hybrid/PHEV,75,121,147
2260,2754,-33.557893,150.72802,NSW,ICE,5224,5314,5607
2261,2754,-33.557893,150.72802,NSW,BEV,0,3,6
2262,2754,-33.557893,150.72802,NSW,HFCEV,0,0,0
2263,2754,-33.557893,150.72802,NSW,Hybrid/PHEV,28,38,71
2264,2756,-33.23594291,150.8001824,NSW,ICE,28849,29165,29237
2265,2756,-33.23594291,150.8001824,NSW,BEV,10,15,37
2266,2756,-33.23594291,150.8001824,NSW,HFCEV,0,0,0
2267,2756,-33.23594291,150.8001824,NSW,Hybrid/PHEV,207,312,393
2268,2757,-33.554839,150.692086,NSW,ICE,789,784,781
2269,2757,-33.554839,150.692086,NSW,BEV,0,0,0
2270,2757,-33.554839,150.692086,NSW,HFCEV,0,0,0
2271,2757,-33.554839,150.692086,NSW,Hybrid/PHEV,0,3,5
2272,2758,-33.483614,150.601824,NSW,ICE,8081,8098,8151
2273,2758,-33.483614,150.601824,NSW,BEV,4,10,23
2274,2758,-33.483614,150.601824,NSW,HFCEV,0,0,0
2275,2758,-33.483614,150.601824,NSW,Hybrid/PHEV,50,67,100
2276,2759,-33.82252,150.781767,NSW,ICE,18817,18687,18508
2277,2759,-33.82252,150.781767,NSW,BEV,0,4,23
2278,2759,-33.82252,150.781767,NSW,HFCEV,0,0,0
2279,2759,-33.82252,150.781767,NSW,Hybrid/PHEV,118,182,246
2280,2760,-33.763976,150.780073,NSW,ICE,22520,22597,22830
2281,2760,-33.763976,150.780073,NSW,BEV,5,9,22
2282,2760,-33.763976,150.780073,NSW,HFCEV,0,0,0
2283,2760,-33.763976,150.780073,NSW,Hybrid/PHEV,219,315,432
2284,2761,-33.742006,150.84746,NSW,ICE,21574,21569,21907
2285,2761,-33.742006,150.84746,NSW,BEV,8,25,56
2286,2761,-33.742006,150.84746,NSW,HFCEV,0,0,0
2287,2761,-33.742006,150.84746,NSW,Hybrid/PHEV,301,395,498
2288,2762,-33.697217,150.888428,NSW,ICE,9270,10696,12030
2289,2762,-33.697217,150.888428,NSW,BEV,3,20,94
2290,2762,-33.697217,150.888428,NSW,HFCEV,0,0,0
2291,2762,-33.697217,150.888428,NSW,Hybrid/PHEV,204,334,416
2292,2763,-33.725619,150.89547,NSW,ICE,18779,18896,18958
2293,2763,-33.725619,150.89547,NSW,BEV,9,18,66
2294,2763,-33.725619,150.89547,NSW,HFCEV,0,0,0
2295,2763,-33.725619,150.89547,NSW,Hybrid/PHEV,258,337,442
2296,2765,-33.663002,150.860258,NSW,ICE,23333,27514,31927
2297,2765,-33.663002,150.860258,NSW,BEV,16,59,239
2298,2765,-33.663002,150.860258,NSW,HFCEV,0,0,0
2299,2765,-33.663002,150.860258,NSW,Hybrid/PHEV,303,552,909
2300,2766,-33.810388,150.850764,NSW,ICE,10524,10462,10586
2301,2766,-33.810388,150.850764,NSW,BEV,11,13,22
2302,2766,-33.810388,150.850764,NSW,HFCEV,0,0,0
2303,2766,-33.810388,150.850764,NSW,Hybrid/PHEV,169,211,269
2304,2767,-33.763843,150.871134,NSW,ICE,13516,13238,13127
2305,2767,-33.763843,150.871134,NSW,BEV,0,8,26
2306,2767,-33.763843,150.871134,NSW,HFCEV,0,0,0
2307,2767,-33.763843,150.871134,NSW,Hybrid/PHEV,197,242,328
2308,2768,-33.737863,150.922732,NSW,ICE,16094,16015,15883
2309,2768,-33.737863,150.922732,NSW,BEV,14,34,119
2310,2768,-33.737863,150.922732,NSW,HFCEV,0,0,0
2311,2768,-33.737863,150.922732,NSW,Hybrid/PHEV,307,388,614
2312,2769,-33.7054643,150.9054927,NSW,ICE,8482,8576,8741
2313,2769,-33.7054643,150.9054927,NSW,BEV,10,35,104
2314,2769,-33.7054643,150.9054927,NSW,HFCEV,0,0,0
2315,2769,-33.7054643,150.9054927,NSW,Hybrid/PHEV,191,269,350
2316,2770,-33.756443,150.810246,NSW,ICE,34561,33622,34176
2317,2770,-33.756443,150.810246,NSW,BEV,6,10,32
2318,2770,-33.756443,150.810246,NSW,HFCEV,0,0,0
2319,2770,-33.756443,150.810246,NSW,Hybrid/PHEV,406,520,644
2320,2773,-33.768837,150.626788,NSW,ICE,4309,4263,4259
2321,2773,-33.768837,150.626788,NSW,BEV,6,15,22
2322,2773,-33.768837,150.626788,NSW,HFCEV,0,0,0
2323,2773,-33.768837,150.626788,NSW,Hybrid/PHEV,46,73,85
2324,2774,-33.732671,150.62902,NSW,ICE,9129,9047,9060
2325,2774,-33.732671,150.62902,NSW,BEV,9,19,35
2326,2774,-33.732671,150.62902,NSW,HFCEV,0,0,0
2327,2774,-33.732671,150.62902,NSW,Hybrid/PHEV,93,125,159
2328,2775,-33.31145027,151.0387409,NSW,ICE,1475,1489,1506
2329,2775,-33.31145027,151.0387409,NSW,BEV,0,0,3
2330,2775,-33.31145027,151.0387409,NSW,HFCEV,0,0,0
2331,2775,-33.31145027,151.0387409,NSW,Hybrid/PHEV,15,18,20
2332,2776,-33.666855,150.553111,NSW,ICE,3015,3015,3005
2333,2776,-33.666855,150.553111,NSW,BEV,0,3,6
2334,2776,-33.666855,150.553111,NSW,HFCEV,0,0,0
2335,2776,-33.666855,150.553111,NSW,Hybrid/PHEV,29,38,52
2336,2777,-33.692534,150.587962,NSW,ICE,12956,12899,12756
2337,2777,-33.692534,150.587962,NSW,BEV,11,18,34
2338,2777,-33.692534,150.587962,NSW,HFCEV,0,0,0
2339,2777,-33.692534,150.587962,NSW,Hybrid/PHEV,109,167,199
2340,2778,-33.728545,150.484549,NSW,ICE,1827,1842,1838
2341,2778,-33.728545,150.484549,NSW,BEV,3,3,14
2342,2778,-33.728545,150.484549,NSW,HFCEV,0,0,0
2343,2778,-33.728545,150.484549,NSW,Hybrid/PHEV,19,19,23
2344,2779,-33.7237,150.45933,NSW,ICE,3454,3533,3474
2345,2779,-33.7237,150.45933,NSW,BEV,0,3,15
2346,2779,-33.7237,150.45933,NSW,HFCEV,0,0,0
2347,2779,-33.7237,150.45933,NSW,Hybrid/PHEV,29,45,53
2348,2780,-33.832923,150.435639,NSW,ICE,9154,9207,9171
2349,2780,-33.832923,150.435639,NSW,BEV,13,26,52
2350,2780,-33.832923,150.435639,NSW,HFCEV,0,0,0
2351,2780,-33.832923,150.435639,NSW,Hybrid/PHEV,124,176,193
2352,2782,-33.704416,150.366015,NSW,ICE,4460,4415,4339
2353,2782,-33.704416,150.366015,NSW,BEV,8,17,35
2354,2782,-33.704416,150.366015,NSW,HFCEV,0,0,0
2355,2782,-33.704416,150.366015,NSW,Hybrid/PHEV,66,94,111
2356,2783,-33.725566,150.431839,NSW,ICE,2067,2041,2028
2357,2783,-33.725566,150.431839,NSW,BEV,3,4,9
2358,2783,-33.725566,150.431839,NSW,HFCEV,0,0,0
2359,2783,-33.725566,150.431839,NSW,Hybrid/PHEV,42,54,59
2360,2784,-33.729916,150.407048,NSW,ICE,916,949,950
2361,2784,-33.729916,150.407048,NSW,BEV,3,4,5
2362,2784,-33.729916,150.407048,NSW,HFCEV,0,0,0
2363,2784,-33.729916,150.407048,NSW,Hybrid/PHEV,10,11,15
2364,2785,-33.707725,150.181517,NSW,ICE,3480,3482,3438
2365,2785,-33.707725,150.181517,NSW,BEV,6,14,20
2366,2785,-33.707725,150.181517,NSW,HFCEV,0,0,0
2367,2785,-33.707725,150.181517,NSW,Hybrid/PHEV,28,35,52
2368,2786,-33.533055,150.317795,NSW,ICE,981,975,980
2369,2786,-33.533055,150.317795,NSW,BEV,3,3,4
2370,2786,-33.533055,150.317795,NSW,HFCEV,0,0,0
2371,2786,-33.533055,150.317795,NSW,Hybrid/PHEV,8,9,13
2372,2787,-34.06024,150.153221,NSW,ICE,4237,4258,4287
2373,2787,-34.06024,150.153221,NSW,BEV,0,4,4
2374,2787,-34.06024,150.153221,NSW,HFCEV,0,0,0
2375,2787,-34.06024,150.153221,NSW,Hybrid/PHEV,17,20,33
2376,2790,-33.34286524,150.4413864,NSW,ICE,12505,12576,12512
2377,2790,-33.34286524,150.4413864,NSW,BEV,4,9,23
2378,2790,-33.34286524,150.4413864,NSW,HFCEV,0,0,0
2379,2790,-33.34286524,150.4413864,NSW,Hybrid/PHEV,125,175,218
2380,2791,-33.634941,149.164475,NSW,ICE,309,306,315
2381,2791,-33.634941,149.164475,NSW,BEV,0,0,0
2382,2791,-33.634941,149.164475,NSW,HFCEV,0,0,0
2383,2791,-33.634941,149.164475,NSW,Hybrid/PHEV,0,3,3
2384,2792,-33.626627,149.08632,NSW,ICE,382,351,365
2385,2792,-33.626627,149.08632,NSW,BEV,0,0,0
2386,2792,-33.626627,149.08632,NSW,HFCEV,0,0,0
2387,2792,-33.626627,149.08632,NSW,Hybrid/PHEV,3,0,3
2388,2793,-33.783955,148.90873,NSW,ICE,1068,1087,1076
2389,2793,-33.783955,148.90873,NSW,BEV,0,0,0
2390,2793,-33.783955,148.90873,NSW,HFCEV,0,0,0
2391,2793,-33.783955,148.90873,NSW,Hybrid/PHEV,5,8,8
2392,2794,-33.898505,148.664838,NSW,ICE,8506,8533,8611
2393,2794,-33.898505,148.664838,NSW,BEV,0,0,3
2394,2794,-33.898505,148.664838,NSW,HFCEV,0,0,0
2395,2794,-33.898505,148.664838,NSW,Hybrid/PHEV,57,86,122
2396,2795,-33.820797,149.474401,NSW,ICE,35090,35827,36300
2397,2795,-33.820797,149.474401,NSW,BEV,5,21,49
2398,2795,-33.820797,149.474401,NSW,HFCEV,0,0,0
2399,2795,-33.820797,149.474401,NSW,Hybrid/PHEV,218,338,511
2400,2797,-33.605124,148.952525,NSW,ICE,414,414,421
2401,2797,-33.605124,148.952525,NSW,BEV,0,0,0
2402,2797,-33.605124,148.952525,NSW,HFCEV,0,0,0
2403,2797,-33.605124,148.952525,NSW,Hybrid/PHEV,0,0,4
2404,2798,-33.462193,149.158755,NSW,ICE,1914,1897,1919
2405,2798,-33.462193,149.158755,NSW,BEV,3,3,6
2406,2798,-33.462193,149.158755,NSW,HFCEV,0,0,0
2407,2798,-33.462193,149.158755,NSW,Hybrid/PHEV,13,21,30
2408,2799,-33.571335,149.267666,NSW,ICE,3631,3688,3696
2409,2799,-33.571335,149.267666,NSW,BEV,0,3,3
2410,2799,-33.571335,149.267666,NSW,HFCEV,0,0,0
2411,2799,-33.571335,149.267666,NSW,Hybrid/PHEV,18,25,39
2412,2800,-33.20831682,149.0191144,NSW,ICE,36830,37256,37716
2413,2800,-33.20831682,149.0191144,NSW,BEV,23,41,89
2414,2800,-33.20831682,149.0191144,NSW,HFCEV,0,0,0
2415,2800,-33.20831682,149.0191144,NSW,Hybrid/PHEV,291,445,648
2416,2803,-34.176731,148.523704,NSW,ICE,345,314,314
2417,2803,-34.176731,148.523704,NSW,BEV,0,0,0
2418,2803,-34.176731,148.523704,NSW,HFCEV,0,0,0
2419,2803,-34.176731,148.523704,NSW,Hybrid/PHEV,4,3,5
2420,2804,-33.539564,148.633991,NSW,ICE,2338,2410,2428
2421,2804,-33.539564,148.633991,NSW,BEV,3,0,3
